0.7016368815	ekl
0.7016281326	ect
0.7016151814	arizona
0.7016134675	fatigue
0.7016134675	timespan
0.7016032282	semanticsaware
0.7016032282	highstatus
0.7015908846	hhop
0.7015813875	lion
0.7015765226	maxcid
0.7015722996	vik
0.7015700291	sandia
0.7015554252	ted
0.7015238538	foes
0.7015219291	rabin
0.7015219291	tropical
0.7015157114	beach
0.7015066179	genotypes
0.7015060741	pantel
0.7014779115	internetwork
0.7014656955	granger
0.7014584077	hooi
0.7014367444	schelling
0.7014230831	navy
0.7014230831	laurent
0.7014230432	nonroot
0.7014196268	rts
0.7014051253	flu
0.7014000128	transact
0.7013631089	sandpile
0.7013532641	resized
0.7013532641	stance
0.7013437698	litter
0.7013394202	eyewitness
0.7013330333	nagafen
0.7013261202	presurvey
0.7013253929	dcoss
0.7012859942	radiation
0.7012810423	alberta
0.7012629772	waters
0.7012557922	misplaced
0.7012544778	minhash
0.7012533574	collectors
0.7012494395	yankee
0.7012401279	haar
0.7012361838	bowl
0.7012160160	mating
0.7012151436	nonbacktracking
0.7012029885	thresholdlimited
0.7011934832	sweet
0.7011765471	checkpoint
0.7011505872	amgoud
0.7011058623	lombscargle
0.7011030545	chemistry
0.7011023515	evade
0.7010959233	cfs
0.7010885975	cnm
0.7010801420	graphlet
0.7010652816	src
0.7010634680	couplings
0.7010578212	submatrix
0.7010299954	siddharth
0.7010289698	sagat
0.7010260684	araujo
0.7010057457	mathematicians
0.7009928184	weibull
0.7009885264	sand
0.7009852509	vreeken
0.7009696256	ez
0.7009659768	hyde
0.7009469927	msc
0.7009459567	predatorprey
0.7009459567	antidote
0.7009372782	monolingual
0.7009344010	bloggers
0.7009322349	fattailed
0.7009146324	tours
0.7009119899	lifobackpressure
0.7008902504	inareaenemy
0.7008672352	german
0.7008619297	register
0.7008596530	jeout
0.7008547208	subordinate
0.7008465131	propositional
0.7008346536	leonardi
0.7008232916	subtype
0.7008185310	hapa
0.7008176980	ponzetto
0.7007951648	rci
0.7007951648	lru
0.7007944681	tour
0.7007935418	refresh
0.7007656330	zw
0.7007500363	guard
0.7007214726	defenders
0.7007151260	meyerson
0.7006781536	eastern
0.7006595773	larry
0.7006531792	officers
0.7006531792	geyik
0.7006428421	laa
0.7006341545	hq
0.7006246501	samdani
0.7006207925	queryspecic
0.7006041137	ext
0.7005904029	synchronizability
0.7005786881	vy
0.7005599951	dth
0.7005566784	butler
0.7005399168	propensities
0.7005369122	jazz
0.7005291341	hce
0.7005127641	gifting
0.7005124242	microaverage
0.7005058071	denis
0.7004980989	markovitch
0.7004979096	jarvelin
0.7004853945	bfw
0.7004802200	metastable
0.7004691699	nmf
0.7004461644	qxi
0.7004235877	percolate
0.7004077954	donate
0.7003983721	subpath
0.7003983721	recomb
0.7003828344	scn
0.7003717712	tip
0.7003545149	rbf
0.7003542974	loocv
0.7003542974	maliciously
0.7003443154	polarization
0.7003404425	bracket
0.7003310159	planted
0.7003310159	aslevel
0.7003310159	bags
0.7003240975	mai
0.7003208508	ug
0.7003045717	taggers
0.7003006548	lejarraga
0.7002807912	partiallabel
0.7002706829	hilbert
0.7002526836	lpa
0.7002313072	dijkstra
0.7002202806	dandekar
0.7002045230	succeeding
0.7002045230	inferential
0.7001832898	lift
0.7001793200	lexicographic
0.7001779285	fmri
0.7001687329	albany
0.7001580175	rem
0.7001288753	grain
0.7001222718	poverty
0.7001076935	xik
0.7001065728	nir
0.7000984779	crime
0.7000929117	gudmundsson
0.7000810886	landmarks
0.7000681235	macroclusters
0.7000479168	unsigned
0.7000439409	magic
0.6999997462	spammer
0.6999814891	voc
0.6999745565	newtonraphson
0.6999721089	inspectability
0.6999513934	ocean
0.6999202569	iceberg
0.6998928919	hin
0.6998850776	readiness
0.6998748769	atkinson
0.6998748769	arrest
0.6998604978	questionanswer
0.6998604978	launching
0.6998464179	pearl
0.6998346929	chammah
0.6998166281	norwegian
0.6998166281	parity
0.6997776611	hostility
0.6997665114	xxxx
0.6997652266	enjoyment
0.6997647218	maxmargin
0.6997619749	kids
0.6997315507	heap
0.6997309367	sinr
0.6997277334	preposition
0.6997208394	lausen
0.6997190754	morone
0.6997047361	downlink
0.6996992627	zq
0.6996928544	xerox
0.6996871573	translator
0.6996741344	pregel
0.6996648941	xsi
0.6996533712	lens
0.6996360512	leenders
0.6996275941	socialwiki
0.6996243827	keyvalue
0.6996058357	trustable
0.6996043387	deleting
0.6996022461	crossteam
0.6995969561	deterioration
0.6995965154	palestinian
0.6995932492	ron
0.6995902668	intersections
0.6995839592	commonality
0.6995802847	maturity
0.6995771316	senate
0.6995547068	pooling
0.6995508451	defeated
0.6995424241	haggle
0.6995419220	melting
0.6995343441	ller
0.6995331583	enqueued
0.6995147191	buer
0.6995048074	seamless
0.6994893520	wnew
0.6994857993	diabetes
0.6994802816	reservoir
0.6994709741	proportionate
0.6994379413	shneiderman
0.6994348037	kate
0.6993949155	liability
0.6993948830	sam
0.6993948830	teaching
0.6993867001	sale
0.6993842594	ldm
0.6993724462	tdma
0.6993655699	gowalla
0.6993506738	trualarm
0.6993498156	jim
0.6993400787	hoeding
0.6993326466	planar
0.6993326466	unitary
0.6993326466	houston
0.6993326466	cunningham
0.6993062401	usages
0.6992862637	willemsen
0.6992708690	thwart
0.6992538285	expo
0.6992538285	interna
0.6992135923	ink
0.6992121789	zeroerror
0.6992113891	requestor
0.6992036126	mzoom
0.6991865397	battlespace
0.6991690702	tracker
0.6991633921	nvidia
0.6991480155	beam
0.6991450140	tung
0.6991445214	bestt
0.6991391330	suboptimality
0.6991391330	creator
0.6991153589	netkit
0.6991153589	nbi
0.6991148502	preferencebased
0.6991032114	meter
0.6990713311	cpm
0.6990468484	nway
0.6990463028	yahooweb
0.6990427263	itopicmodel
0.6990255323	supersets
0.6990224502	younger
0.6990043966	frustration
0.6990030170	auroc
0.6990015591	sourceclaim
0.6989975489	trader
0.6989749705	ecommunication
0.6989575443	mediascope
0.6989559653	multigraph
0.6989508121	relief
0.6989446808	crossing
0.6989420614	blobs
0.6989197473	polynomials
0.6989093465	ahfe
0.6988883173	graphlets
0.6988794401	midpoint
0.6988755995	tacit
0.6988646535	inspecting
0.6988623675	indegrees
0.6988582214	mentionentity
0.6988547373	recreate
0.6988525878	coach
0.6988450341	fees
0.6988442308	symptotic
0.6988432881	thermodynamics
0.6988338603	cidbel
0.6988193033	canini
0.6988170887	relativity
0.6988155424	berge
0.6988061023	laprls
0.6987955310	reciprocation
0.6987698875	degreeranked
0.6987694407	livejournal
0.6987636404	instructor
0.6987607871	ned
0.6987305226	kan
0.6987118872	srw
0.6987102521	reichardt
0.6987090086	phelps
0.6986971235	marsh
0.6986808535	hedsp
0.6986794595	yr
0.6986793138	inconsistency
0.6986633901	bengtson
0.6986462233	contagious
0.6986394556	appraisal
0.6986360598	chocolate
0.6986333575	netsense
0.6986294098	retransmission
0.6986213642	geodesics
0.6985733995	pause
0.6985705862	walls
0.6985570300	starbird
0.6985303274	boundedness
0.6985141588	samegender
0.6985116333	timeslot
0.6985086189	ferguson
0.6985058071	pivoted
0.6984834112	sat
0.6984724273	balloon
0.6984578420	surplus
0.6984571905	whitening
0.6984562224	reporter
0.6984542550	milk
0.6984482899	xxx
0.6984430885	mse
0.6984425726	supernodes
0.6984147797	institution
0.6984094392	commits
0.6984040408	majors
0.6983789566	mids
0.6983787730	census
0.6983578071	unmarked
0.6983578071	vsm
0.6983569579	microaveraged
0.6983569579	guodong
0.6983535056	hilligoss
0.6982984803	hadamard
0.6982948870	sgn
0.6982795584	dio
0.6982644851	rdd
0.6982560935	sunset
0.6982457461	redirected
0.6982447737	wb
0.6982341022	twouser
0.6982269415	skipgram
0.6982236605	phrasal
0.6982221732	esa
0.6982130181	inflation
0.6982130181	boot
0.6982016940	controllability
0.6981805973	verbal
0.6981697888	capitalization
0.6981342356	pol
0.6981260887	soderstrom
0.6981203487	sellers
0.6981180693	household
0.6981014791	brewer
0.6980910089	uncommitted
0.6980897669	aircraft
0.6980897669	umbrella
0.6980876397	premier
0.6980876397	garden
0.6980876397	criticism
0.6980536224	linkable
0.6980299150	stretch
0.6980281479	dou
0.6980179356	cnr
0.6979992391	cameron
0.6979787931	consent
0.6979744157	adamicadar
0.6979571905	maiya
0.6979570321	sloan
0.6979496302	controllable
0.6979437222	ranker
0.6979403087	intragroup
0.6979279446	decisiontheoretic
0.6979250274	inventory
0.6979172540	cached
0.6979126303	galaxy
0.6979086873	zeror
0.6979020002	eisner
0.6978926537	mobilization
0.6978755529	prestige
0.6978491231	covert
0.6978313481	intrateam
0.6978304446	customary
0.6978229013	manifestation
0.6978229013	englewood
0.6977932899	parsons
0.6977814819	zones
0.6977316713	lasso
0.6977314586	epoch
0.6977289527	grounds
0.6977256335	athens
0.6977218834	explorer
0.6977202598	eclipse
0.6976861626	packing
0.6976790647	pte
0.6976760735	wkl
0.6976615072	hon
0.6976529788	pubmed
0.6976518352	fitness
0.6976443175	nil
0.6976272615	miner
0.6976189679	tina
0.6976189679	defigueiredo
0.6976189679	guyon
0.6975924496	speakeasy
0.6975907905	slave
0.6975869045	quests
0.6975842261	salon
0.6975702811	aerial
0.6975674561	eve
0.6975575342	rectangle
0.6975435120	cidnd
0.6975402291	cusp
0.6975344891	itw
0.6975344891	wearable
0.6975284828	pustejovsky
0.6975116542	kephart
0.6975062863	nonpreemptive
0.6975052258	unsolved
0.6974954199	super
0.6974896119	liberal
0.6974820398	associationbased
0.6974801757	jiliang
0.6974775054	reidentify
0.6974775054	elemental
0.6974775054	dmcssub
0.6974733362	tweeting
0.6974589763	hassan
0.6974500660	teamlevel
0.6974450395	spa
0.6974437232	nestedness
0.6974400243	inmemory
0.6974202462	draft
0.6974100016	arc
0.6974035524	contentcentric
0.6974011212	hearst
0.6974011212	incompleteness
0.6973988258	fragment
0.6973931892	battalion
0.6973927302	dxi
0.6973809743	ctj
0.6973764469	detector
0.6973717249	florian
0.6973697238	handwritten
0.6973595504	qnt
0.6973590622	userfriendly
0.6973553114	meanfield
0.6973126511	dbis
0.6973111276	wacv
0.6972928313	haddadi
0.6972881749	yule
0.6972881749	singlemachine
0.6972866013	stamp
0.6972865581	loading
0.6972755798	plsa
0.6972654210	kmax
0.6972604923	lsu
0.6972493869	jiangsu
0.6972414706	invertible
0.6972389247	mentors
0.6972371372	btw
0.6972325409	ssss
0.6972146080	fractal
0.6972138750	numvotes
0.6971803002	responder
0.6971790372	kbb
0.6971266707	payo
0.6971247942	diab
0.6971145685	shipping
0.6971140685	factoid
0.6971099036	rggs
0.6970930835	gmms
0.6970924090	sfv
0.6970841152	cem
0.6970694815	rrse
0.6970657043	substring
0.6970485548	lending
0.6970308471	cathyhin
0.6970124184	suppressing
0.6970111156	kiva
0.6970110473	maxheap
0.6969936690	guest
0.6969836567	swear
0.6969677320	graphstructured
0.6969661300	sgd
0.6969428304	broker
0.6969423506	deviance
0.6969307748	comparability
0.6969295633	brendan
0.6969170491	multithreaded
0.6969097554	haghighi
0.6969063464	topicnets
0.6969045859	interconnectivity
0.6969024444	guilt
0.6968900446	oating
0.6968853003	budgeted
0.6968565302	gossipbased
0.6968452384	grouplevel
0.6968416667	bq
0.6968262018	flight
0.6968189679	signaltonoise
0.6968189679	rakesh
0.6968015748	pyramid
0.6967938743	fading
0.6967682253	util
0.6967682253	pie
0.6967618127	iit
0.6967562799	festivals
0.6967545618	guy
0.6967310972	cardinalities
0.6967153943	foursquare
0.6966960081	blending
0.6966896349	punyakanok
0.6966756895	memes
0.6966717240	pathological
0.6966717240	clickstream
0.6966687853	genome
0.6966626237	txt
0.6966488524	resistor
0.6966325914	llers
0.6966310176	skew
0.6966293592	authenticity
0.6966232436	seismic
0.6966121033	pmax
0.6965965034	hack
0.6965965034	watt
0.6965907905	circulation
0.6965778431	onion
0.6965766563	ijc
0.6965643071	incentivizing
0.6965448870	latex
0.6965448870	musicians
0.6965362796	arm
0.6965307493	biographical
0.6965249309	rwp
0.6965230867	australian
0.6965038911	akaike
0.6965026149	framebased
0.6964917058	hedge
0.6964828170	uninteresting
0.6964796723	ecidv
0.6964726714	lanes
0.6964725508	immunize
0.6964725508	solar
0.6964725508	contentplace
0.6964417807	misbehaviors
0.6964325750	sti
0.6964314018	ldt
0.6964209942	populationlevel
0.6964130300	hamiltonian
0.6964101398	richclub
0.6963949840	bilinear
0.6963836754	mss
0.6963769755	cidj
0.6963744556	chronicle
0.6963714709	sleep
0.6963682220	jack
0.6963617237	isit
0.6963568350	prefetch
0.6963437977	genuine
0.6963437977	dell
